Date,Time,PM25,PM10,IAQ,HCHO,CO2,P,TIN,TOUT,RHIN,RHOUT,LAT,LON,HDG,AMSL,AGL,MIL,NO2,NO,SO2,H2S,CO,HCN,HCL,NH3,EC,MRK
2025-01-06,11:23:49,1.9,3.3,167,34,1155,97.06,20.6,20.5,56.6,47.7,50.053574,21.9361327,306.72,0.53,0.536,540,0.001,0,0,0.003,0,0,0.056,0.112,0,0
2025-01-06,11:23:50,1.8,3.2,167,34,1157,97.052,20.6,20.5,56.7,47.7,50.0535656,21.9361324,306.71,0.76,0.762,419,0.001,0,0,0.003,0,0.14,0.056,0.092,0,0
2025-01-06,11:23:51,1.8,3.2,166,34,1158,97.052,20.6,20.5,56.7,47.7,50.0535572,21.9361478,306.72,0.68,0.68,410,0,0,0,0.003,0,0.352,0.028,0.092,0,0
2025-01-06,11:23:52,1.8,3.2,166,34,1160,97.048,20.6,20.5,56.7,47.7,50.0535612,21.936151,306.73,0.54,0.542,324,0,0,0,0.002,0,0.261,0.039,0.112,0,0
2025-01-06,11:23:53,1.8,2.9,166,34,1162,97.048,20.6,20.5,56.6,47.6,50.0535644,21.9361537,306.73,0.19,0.197,661,0,0,0,0.002,0,0.32,0.088,0.112,0,0
2025-01-06,11:23:54,1.8,2.9,166,34,1162,97.048,20.6,20.5,56.6,47.6,50.0535704,21.9361641,306.74,0.28,0.288,610,0,0,0,0.002,0,0.204,0.088,0.117,0,0
2025-01-06,11:23:55,1.9,3,166,34,1163,97.056,20.7,20.5,56.7,47.6,50.0535994,21.9362068,306.73,0.16,0.169,561,0,0,0,0.002,0,0.154,0.088,0.117,0,0
2025-01-06,11:23:56,1.9,2.7,166,34,1163,97.056,20.7,20.5,56.7,47.8,50.0536008,21.9361914,306.73,0.33,0.333,457,0,0,0,0.002,0,0.286,0.088,0.117,0,0
2025-01-06,11:23:57,1.9,2.7,165,34,1163,97.06,20.5,20.5,56.6,47.8,50.0536029,21.936205,306.72,0.33,0.339,420,0,0,0,0.002,0,0.182,0.108,0.122,0,0
2025-01-06,11:23:58,1.95,2.8,165.5,34,1163,97.06,20.5,20.5,56.6,47.7,50.05360095,21.93621805,306.72,0.74,0.7455,589,0,0,0,0.0025,0,0.238,0.0985,0.1195,0,0
2025-01-06,11:23:59,2,2.9,166,34,1163,97.06,20.5,20.5,56.6,47.6,50.053599,21.9362311,306.72,1.15,1.152,758,0,0,0,0.003,0,0.294,0.089,0.117,0,0
2025-01-06,11:24:00,2.1,2.9,166,34,1163,97.051,20.5,20.5,56.6,47.8,50.053594,21.9362251,306.72,0.65,0.655,682,0,0,0,0.003,0,0.188,0.089,0.117,0,0
2025-01-06,11:24:01,2,2.8,167,34,1164,97.051,20.5,20.5,56.6,47.8,50.0535913,21.9362221,306.71,0.63,0.638,626,0,0,0,0.003,0,0.12,0.085,0.117,0,0
2025-01-06,11:24:02,2.1,2.8,168,34,1165,97.055,20.6,20.5,56.6,47.8,50.0535899,21.9362263,306.72,0.59,0.59,584,0,0,0,0.003,0,0.291,0.057,0.112,0,0
2025-01-06,11:24:03,2.1,2.8,168,34,1165,97.055,20.6,20.5,56.6,47.6,50.0535922,21.9362445,306.72,0.64,0.647,483,0,0,0,0.003,0,0.608,0,0.112,0,0
2025-01-06,11:24:04,2.1,2.9,168,34,1167,97.051,20.6,20.5,56.6,47.6,50.0535966,21.9362655,306.74,0.61,0.616,400,0,0,0,0.003,0,0.608,0,0.126,0,0
2025-01-06,11:24:05,2.1,2.8,168,34,1170,97.051,20.6,20.5,56.6,47,50.0535926,21.9362354,306.73,0.45,0.454,684,0,0,0,0.003,0,0.45,0,0.126,0,0
2025-01-06,11:24:06,2,2.8,168,34,1173,97.051,20.6,20.5,56.6,47,50.0535945,21.9362448,306.7,0.18,0.183,587,0,0,0,0.002,0,0.575,0,0.126,0,0
2025-01-06,11:24:07,2,2.8,168,34,1173,97.058,20.6,20.5,56.7,47,50.053626,21.9363115,306.69,-0.01,-0.016,472,0,0,0,0.002,0,0.368,0,0.122,0,1
2025-01-06,11:24:08,2.2,2.9,168,34,1174,97.058,20.6,20.5,56.7,44.8,50.0536168,21.9363057,306.7,-0.01,-0.016,799,0,0,0,0.002,0,0.312,0,0.122,0,1
2025-01-06,11:24:09,2.2,3.5,168,34,1174,97.051,20.7,20.5,56.7,44.8,50.0536066,21.9363014,306.69,0.08,0.084,750,0,0,0,0.003,0,0.199,0,0.122,0,1
2025-01-06,11:24:10,2.3,3.5,168,34,1174,97.051,20.7,20.5,56.7,45.4,50.0536227,21.9363334,306.68,0.09,0.09,599,0,0,0,0.002,0,0.406,0.004,0.122,0,1
2025-01-06,11:24:11,2.3,3.5,168,34,1167,97.06,20.7,20.5,56.7,45.4,50.0536418,21.936376,306.68,0.34,0.341,544,0,0,0,0.002,0,0.645,0.011,0.117,0,1
2025-01-06,11:24:12,2.4,3.8,168,34,1172,97.06,20.5,20.5,56.7,45.4,50.0535981,21.9362992,306.7,0.45,0.454,442,0,0,0,0.002,0,0.598,0.011,0.117,0,1
2025-01-06,11:24:13,2.2,3.5,168,35,1173,97.06,20.5,20.5,56.7,45.7,50.0535536,21.9362144,306.69,0.54,0.545,785,0,0,0,0.002,0,0.649,0.011,0.117,0,1
2025-01-06,11:24:14,2.2,2.6,168,35,1174,97.055,20.6,20.5,56.8,45.7,50.0535342,21.9361425,306.66,0.82,0.825,711,0,0,0,0.003,0,0.621,0.029,0.122,0,1
2025-01-06,11:24:15,2.2,2.6,168,35,1174,97.055,20.6,20.6,56.8,45.4,50.0535283,21.9361218,306.66,0.92,0.929,584,0,0,0,0.003,0,0.396,0.018,0.122,0,1
2025-01-06,11:24:16,2.2,2.7,168,36,1170,97.055,20.6,20.6,56.8,45.4,50.0535413,21.936155,306.64,0.69,0.692,504,0,0,0,0.003,0,0.252,0.018,0.097,0,1
2025-01-06,11:24:17,2.2,2.7,168,36,1173,97.055,20.6,20.5,56.8,45.8,50.0535425,21.9361618,306.63,0.12,0.124,380,0,0,0,0.003,0,0.16,0.018,0.097,0,1
2025-01-06,11:24:18,2.2,2.8,168,35,1175,97.055,20.6,20.5,56.8,45.8,50.0535297,21.9361569,306.63,0.15,0.152,610,0,0,0,0.003,0,0.081,0,0.102,0,1
2025-01-06,11:24:19,2.3,2.9,168,34,1177,97.051,20.6,20.5,56.8,45.8,50.0535231,21.9361385,306.61,0.05,0.059,494,0,0,0,0.003,0,0.297,0,0.102,0,1
2025-01-06,11:24:20,2.3,2.9,168,34,1179,97.051,20.6,20.5,56.8,46.2,50.0535474,21.9361937,306.63,-0.11,-0.118,401,0,0,0,0.003,0,0.547,0.049,0.102,0,1
2025-01-06,11:24:21,2.3,3.2,168,34,1177,97.063,20.7,20.5,56.9,46.2,50.0535329,21.9361554,306.62,0.01,0.019,297,0,0,0,0.003,0,0.638,0.048,0.097,0,1
2025-01-06,11:24:22,2.3,3.2,167,34,1181,97.063,20.7,20.5,56.9,47.1,50.0535348,21.9361574,306.63,0.27,0.276,227,0,0,0,0.003,0,0.477,0.048,0.097,0,1
2025-01-06,11:24:23,2.4,3.4,167,34,1181,97.063,20.7,20.5,56.9,47.1,50.0535574,21.9362022,306.62,0.75,0.751,562,0,0,0,0.003,0,0.243,0.048,0.117,0,1
2025-01-06,11:24:24,2.5,3.4,167,34,1181,97.051,20.6,20.5,56.8,47.1,50.0535448,21.9361857,306.63,0.3,0.305,485,0,0,0,0.003,0,0.155,0.068,0.117,0,1
2025-01-06,11:24:25,2.5,3.4,167,34,1181,97.051,20.6,20.5,56.8,47.1,50.0535727,21.9362335,306.63,0.19,0.192,370,0,0,0,0.003,0,0.099,0.019,0.117,0,1
2025-01-06,11:24:26,2.6,3.6,167,34,1177,97.058,20.5,20.5,56.8,47.1,50.0535711,21.9362298,306.62,-0.21,-0.214,252,0,0,0,0.003,0,0.32,0.019,0.107,0,1
2025-01-06,11:24:27,2.6,4.1,167,36,1182,97.058,20.5,20.5,56.8,47,50.053579,21.9362265,306.6,-0.54,-0.548,566,0,0,0,0.002,0,0.263,0.02,0.107,0,1
2025-01-06,11:24:28,2.6,4.1,166,38,1182,97.062,20.6,20.5,56.8,47,50.0535755,21.9362023,306.58,-0.35,-0.356,503,0,0,0,0.002,0,0.448,0,0.112,0,1
2025-01-06,11:24:29,2.6,4.1,166,38,1182,97.062,20.6,20.5,56.8,47,50.0535728,21.9361841,306.56,-0.14,-0.146,413,0,0,0,0.003,0,0.521,0,0.112,0,1
2025-01-06,11:24:30,2.5,4,166,38,1182,97.062,20.6,20.5,56.8,47,50.0535799,21.9362027,306.55,0.33,0.333,298,0,0,0,0.003,0,0.491,0,0.112,0,1
2025-01-06,11:24:31,2.5,4,165,38,1178,97.052,20.7,20.5,56.9,47,50.053579,21.93618,306.54,0.58,0.587,223,0,0,0,0.002,0,0.374,0,0.112,0,1
2025-01-06,11:24:32,2.5,4.1,166,38,1183,97.052,20.7,20.5,56.9,47.3,50.0536048,21.9362234,306.52,0.55,0.556,604,0,0,0,0.002,0,0.191,0.038,0.112,0,1
2025-01-06,11:24:33,2.5,4.1,166,38,1183,97.052,20.6,20.5,56.8,47.3,50.0535924,21.9362038,306.52,0.5,0.502,524,0,0,0,0.002,0,0.121,0.038,0.107,0,1
2025-01-06,11:24:34,2.55,4.1,166,38,1183,97.0535,20.6,20.5,56.8,47.35,50.0535785,21.9361611,306.505,0.34,0.3425,443,0,0,0,0.0015,0,0.144,0.047,0.1045,0,1
2025-01-06,11:24:35,2.6,4.1,166,38,1183,97.055,20.6,20.5,56.8,47.4,50.0535646,21.9361184,306.49,0.18,0.183,362,0,0,0,0.001,0,0.167,0.056,0.102,0,1
2025-01-06,11:24:36,2.7,4.4,167,38,1178,97.055,20.6,20.5,56.8,47.4,50.0535904,21.93616,306.5,0.05,0.056,244,0,0,0,0.001,0,0.106,0.056,0.102,0,1
2025-01-06,11:24:37,2.7,4.4,166,38,1192,97.055,20.6,20.5,56.8,47.7,50.0535998,21.9361818,306.52,0.04,0.048,577,0,0,0,0.002,0,0.053,0.018,0.102,0,1
2025-01-06,11:24:38,2.7,4.4,166,38,1193,97.06,20.6,20.5,56.8,47.7,50.0535875,21.9361417,306.54,-0.09,-0.09,503,0,0,0,0.002,0,0.057,0.018,0.107,0,1
2025-01-06,11:24:39,2.6,4.4,166,38,1195,97.06,20.6,20.5,56.8,47,50.0535799,21.9361092,306.54,-0.23,-0.231,395,0,0,0,0.002,0,0.251,0.018,0.107,0,1
2025-01-06,11:24:40,2.6,4,166,38,1197,97.058,20.6,20.5,56.8,47,50.0535769,21.936085,306.54,-0.49,-0.491,289,0,0,0,0.003,0,0.314,0,0.112,0,1
2025-01-06,11:24:41,2.4,3.8,167,38,1186,97.058,20.6,20.5,56.8,46.9,50.0535715,21.9360551,306.55,-0.57,-0.576,634,0,0,0,0.002,0,0.16,0,0.112,0,1
2025-01-06,11:24:42,2.4,3.8,167,38,1191,97.058,20.6,20.5,56.8,46.9,50.0535649,21.9360479,306.54,-0.5,-0.508,544,0,0,0,0.002,0,0.102,0,0.107,0,1
2025-01-06,11:24:43,2.4,3.8,167,38,1191,97.06,20.5,20.5,56.7,46.9,50.0535627,21.9360431,306.55,-0.33,-0.333,462,0,0,0,0.002,0,0.314,0.018,0.107,0,1
2025-01-06,11:24:44,2.4,3.9,167,38,1191,97.06,20.5,20.5,56.7,47.3,50.0535725,21.9360719,306.53,-0.4,-0.401,370,0,0,0,0.003,0,0.56,0.018,0.107,0,1
2025-01-06,11:24:45,2.4,4,166.5,38,1189,97.063,20.5,20.5,56.7,47.15,50.053575,21.9360658,306.515,-0.425,-0.4265,476.5,0,0,0,0.003,0,0.374,0.0365,0.112,0,1
2025-01-06,11:24:46,2.4,4.1,166,38,1187,97.066,20.5,20.5,56.7,47,50.0535775,21.9360597,306.5,-0.45,-0.452,583,0,0,0,0.003,0,0.188,0.055,0.117,0,1
2025-01-06,11:24:47,2.4,4.1,165,38,1191,97.066,20.5,20.5,56.7,47,50.0535825,21.9360729,306.48,-0.6,-0.604,498,0,0,0,0.003,0,0.12,0.13,0.126,0,1
2025-01-06,11:24:48,2.4,3.9,165,38,1192,97.069,20.6,20.5,56.8,47,50.053578,21.9360456,306.47,-0.67,-0.672,355,0,0,0,0.003,0,0.076,0.13,0.126,0,1
2025-01-06,11:24:49,2.37,3.77,165,38,1192.3,97.0677,20.63,20.5,56.8,47.1,50.05357383,21.93602323,306.463,-0.57,-0.574,411.3,0,0,0,0.0027,0,0.064,0.1083,0.1247,0,1
2025-01-06,11:24:50,2.33,3.63,165,38,1192.7,97.0663,20.67,20.5,56.8,47.2,50.05356967,21.93600087,306.457,-0.47,-0.476,467.7,0,0,0,0.0023,0,0.052,0.0867,0.1233,0,1
2025-01-06,11:24:51,2.3,3.5,165,38,1193,97.065,20.7,20.5,56.8,47.3,50.0535655,21.9359785,306.45,-0.37,-0.378,524,0,0,0,0.002,0,0.04,0.065,0.122,0,1
2025-01-06,11:24:52,2.3,3.5,166,38,1199,97.063,20.6,20.5,56.8,47.3,50.0535752,21.9360088,306.44,-0.53,-0.536,419,0,0,0,0.002,0,0.025,0.037,0.112,0,1
2025-01-06,11:24:53,2.2,3.4,166,38,1198,97.063,20.6,20.5,56.8,46.9,50.0535702,21.9360053,306.42,-0.55,-0.553,302,0,0,0,0.002,0,0.179,0.037,0.112,0,1
2025-01-06,11:24:54,2,3,167,38,1199,97.063,20.6,20.5,56.8,46.9,50.053572,21.9360239,306.39,-0.84,-0.842,193,0,0,0,0.002,0,0.114,0.037,0.112,0,1
2025-01-06,11:24:55,1.9,2.7,167,38,1198,97.068,20.5,20.5,56.7,47.1,50.0535671,21.936041,306.37,-1.09,-1.096,529,0,0,0,0.002,0,0.082,0,0.107,0,1
2025-01-06,11:24:56,1.9,2.7,167,38,1194,97.068,20.5,20.5,56.7,47.1,50.0535657,21.9360497,306.36,-1.05,-1.056,447,0,0,0,0.002,0,0.297,0.018,0.107,0,1
2025-01-06,11:24:57,1.8,2.6,167,38,1199,97.073,20.5,20.5,56.7,47.1,50.0535623,21.936034,306.35,-0.68,-0.683,338,0,0,0,0.002,0,0.291,0.08,0.117,0,1
2025-01-06,11:24:58,1.7,2,167,38,1199,97.073,20.5,20.6,56.7,47.2,50.0535584,21.9360329,306.34,-0.48,-0.486,300,0,0,0,0.002,0,0.185,0.08,0.117,0,1
2025-01-06,11:24:59,1.7,2,167,38,1199,97.073,20.5,20.6,56.7,47.2,50.0535578,21.9360355,306.32,-0.57,-0.57,190,0,0,0,0.002,0,0.413,0.08,0.107,0,1
2025-01-06,11:25:00,1.7,2,166,38,1200,97.064,20.6,20.5,56.8,47.2,50.053555,21.9360239,306.31,-0.57,-0.57,568,0,0,0,0.002,0,0.324,0.08,0.107,0,1
2025-01-06,11:25:01,1.7,2.1,166,38,1196,97.064,20.6,20.5,56.8,47.2,50.0535531,21.9360303,306.29,-0.33,-0.333,482,0,0,0,0.002,0,0.207,0,0.107,0,1
2025-01-06,11:25:02,1.7,2.1,165,38,1211,97.064,20.6,20.5,56.8,47.2,50.0535497,21.9360277,306.26,-0.16,-0.169,397,0,0,0,0.002,0,0.132,0,0.107,0,1
2025-01-06,11:25:03,1.7,2.1,165,38,1211,97.064,20.6,20.5,56.8,47.1,50.0535433,21.9360182,306.24,-0.64,-0.649,328,0,0,0,0.002,0,0.084,0,0.107,0,1
2025-01-06,11:25:04,1.8,2.2,165,38,1211,97.064,20.6,20.5,56.8,47.1,50.053537,21.9359852,306.22,-0.88,-0.887,206,0,0,0,0.002,0,0.314,0,0.107,0,1
2025-01-06,11:25:05,1.8,2.2,165,38,1211,97.073,20.7,20.5,56.8,47,50.0535369,21.9359977,306.21,-0.75,-0.751,541,0,0,0,0.002,0,0.348,0,0.107,0,1
2025-01-06,11:25:06,1.7,1.9,166,38,1200,97.068,20.7,20.5,56.8,47,50.0535448,21.9360122,306.21,-0.96,-0.96,490,0,0,0,0.002,0,0.222,0,0.112,0,1
2025-01-06,11:25:07,1.7,1.9,166,38,1200,97.068,20.6,20.5,56.8,47,50.0535392,21.9359963,306.2,-1.1,-1.107,339,0,0,0,0.002,0,0.141,0.003,0.112,0,1
2025-01-06,11:25:08,1.8,2,167,38,1201,97.068,20.6,20.5,56.8,47.3,50.0535452,21.9360097,306.18,-0.73,-0.734,274,0,0,0,0.003,0,0.089,0.047,0.112,0,1
2025-01-06,11:25:09,1.8,2,167,38,1204,97.07,20.6,20.5,56.8,47.3,50.0535472,21.935993,306.17,-0.92,-0.926,641,0,0,0,0.003,0,0.245,0.048,0.097,0,1
2025-01-06,11:25:10,1.8,2,166,38,1206,97.07,20.6,20.5,56.8,47.1,50.0535749,21.9360402,306.14,-0.6,-0.604,524,0,0,0,0.003,0,0.654,0.048,0.097,0,1
2025-01-06,11:25:11,1.77,1.93,165.7,38,1207.3,97.0693,20.6,20.5,56.8,47.3,50.053593,21.93608557,306.127,-0.267,-0.2663,434.7,0,0,0,0.0027,0,0.5107,0.0377,0.0987,0,1
2025-01-06,11:25:12,1.73,1.87,165.3,38,1208.7,97.0687,20.6,20.5,56.8,47.5,50.0536111,21.93613093,306.113,0.067,0.0713,345.3,0,0,0,0.0023,0,0.3673,0.0273,0.1003,0,1
2025-01-06,11:25:13,1.7,1.8,165,38,1210,97.068,20.6,20.5,56.8,47.7,50.0536292,21.9361763,306.1,0.4,0.409,256,0,0,0,0.002,0,0.224,0.017,0.102,0,1
2025-01-06,11:25:14,1.7,1.8,165,38,1210,97.053,20.6,20.5,56.8,47.7,50.0536328,21.9361759,306.09,0.64,0.641,529,0,0,0,0.002,0,0.22,0.016,0.102,0,1
2025-01-06,11:25:15,1.8,1.95,165,36,1210,97.052,20.6,20.5,56.8,47.5,50.05362985,21.936184,306.085,0.655,0.6565,475,0,0,0,0.002,0,0.2475,0.016,0.107,0,1
2025-01-06,11:25:16,1.9,2.1,165,34,1210,97.051,20.6,20.5,56.8,47.3,50.0536269,21.9361921,306.08,0.67,0.672,421,0,0,0,0.002,0,0.275,0.016,0.112,0,1
2025-01-06,11:25:17,1.95,2.15,165,34,1210,97.051,20.6,20.5,56.8,47.15,50.05362715,21.93619685,306.08,0.845,0.847,283.5,0,0,0,0.002,0,0.3585,0.008,0.112,0,1
